MovieId,Genres
169034,"music , tv movie"
169052,documentary
169124,drama
169146,drama
169172,"animation , crime"
169178,"mystery , drama , fantasy , horror"
169192,documentary
169228,drama
169230,family
169232,"family , drama"
169236,"comedy , music , family"
169240,"drama , romance"
169244,drama
169270,
169448,
169450,comedy
169484,drama
169496,documentary
169500,"action , adventure , comedy , fantasy"
169504,"comedy , animation"
169532,
169534,"drama , romance"
169620,
169638,
169678,
169696,documentary
169766,"comedy , drama"
169790,music
169832,"family , fantasy , adventure"
169838,"romance , drama"
169932,"comedy , adventure , crime"
169936,
169972,
169976,"animation , drama , documentary , history"
169978,"science fiction , action"
169980,"tv movie , music"
169986,comedy
169990,"drama , tv movie"
170008,documentary
170018,
170056,"adventure , tv movie"
170058,"comedy , family , music"
170062,comedy
170064,drama
170109,
170117,comedy
170165,drama
170167,"documentary , family"
170231,history
170307,"drama , comedy , tv movie"
170317,comedy
170321,"action , adventure , thriller"
170325,
170327,animation
170331,documentary
170333,"drama , thriller"
170353,drama
170373,drama
170445,drama
170451,
170463,
170465,documentary
170467,"romance , drama"
170533,drama
170539,documentary
170571,"music , romance"
170593,"adventure , family , fantasy"
170617,"romance , drama"
170619,
170633,drama
170667,"drama , thriller"
170671,drama
170681,"drama , war"
170719,"horror , romance , science fiction"
170721,
170725,"drama , comedy , tv movie"
170727,
170739,"drama , thriller"
170741,documentary
170757,music
170783,"drama , romance"
170823,"music , documentary"
170825,"animation , adventure"
170839,"romance , comedy"
170847,"fantasy , animation , adventure"
170899,"action , drama , history , war"
170909,"documentary , history , tv movie"
170911,
170915,"romance , crime , drama , mystery , thriller"
170941,"family , comedy"
170943,"comedy , drama , music"
170981,documentary
170991,horror
171033,
171065,
171079,horror
171129,"drama , romance"
171151,"horror , drama"
171153,drama
171269,music
171279,"comedy , tv movie"
171281,
171299,music
171313,"action , drama , thriller , science fiction"
171331,music
171377,"romance , comedy"
171393,comedy
171401,
171405,comedy
171407,comedy
171409,"comedy , crime , drama"
171413,"romance , comedy"
171415,comedy
171421,"comedy , drama , family"
171451,
171463,"history , horror"
171519,comedy
171533,"animation , drama"
171551,documentary
171569,"adventure , horror , mystery"
171581,"comedy , drama"
171593,documentary
171627,"drama , fantasy , comedy"
171629,documentary
171631,comedy
171645,music
171657,music
171705,tv movie
171747,"thriller , drama"
171753,"comedy , action , adventure"
171835,"adventure , animation , comedy"
171847,"drama , adventure"
171891,documentary
171927,music
171979,music
172001,drama
172035,comedy
172047,"music , documentary"
172089,drama
172113,"adventure , drama , romance"
172125,horror
172147,"romance , comedy"
172175,"family , romance , fantasy"
172177,
172199,
172245,"comedy , drama"
172247,"comedy , family , science fiction , tv movie"
172277,tv movie
172285,
172301,"comedy , tv movie"
172327,"science fiction , tv movie"
172419,
172425,"comedy , mystery"
172443,
172451,
172457,"documentary , history"
172465,drama
172491,"action , adventure , fantasy , science fiction"
172497,"action , science fiction"
172499,
172519,"romance , science fiction"
172555,drama
172557,animation
172611,"comedy , crime"
172627,drama
172631,
172661,
172677,"action , crime"
172711,"mystery , action"
172739,
172743,"science fiction , mystery , thriller"
172783,"action , crime"
172797,documentary
172857,
172903,
172905,tv movie
172915,
172995,"action , science fiction , tv movie"
172997,"science fiction , tv movie"
173019,
173103,"science fiction , thriller"
173135,"music , documentary"
173149,"thriller , tv movie"
173179,"action , drama , comedy , romance"
173185,drama
173207,"drama , animation"
173217,
173275,
173279,
173295,"animation , action"
173335,"comedy , drama"
173339,
173389,music
173393,drama
173399,"documentary , music"
173407,drama
173409,
173423,"music , documentary"
173461,"documentary , music"
173481,"comedy , animation , adventure"
173579,
173603,drama
173651,music
173715,"drama , mystery"
173723,"drama , romance"
173731,"drama , thriller"
173739,comedy
173763,drama
173783,"comedy , action , adventure"
173819,comedy
173833,romance
173863,drama
173877,"romance , comedy , drama"
173879,"thriller , crime , drama , mystery"
173887,"animation , animation"
173949,animation
173951,"animation , comedy"
173953,animation
173959,documentary
173961,drama
173977,mystery
173983,action
173991,animation
173995,animation
174005,"drama , horror , mystery , thriller"
174007,"documentary , comedy , drama"
174021,comedy
174027,
174029,
174039,"drama , history"
174061,
174089,"animation , comedy , action"
174093,"animation , comedy"
174097,
174113,
174117,
174121,
174125,
174127,
174129,
174135,animation
174137,animation
174139,
174149,fantasy
174169,fantasy
174189,
174203,fantasy
174215,drama
174219,drama
174237,"tv movie , family , comedy"
174271,"drama , thriller"
174295,drama
174307,comedy
174309,
174321,
174327,drama
174351,"comedy , romance"
174357,"romance , drama"
174375,
174377,"comedy , drama , romance , tv movie"
174403,documentary
174425,"history , drama"
174437,
174447,documentary
174485,"animation , horror , science fiction"
174495,comedy
174555,
174559,drama
174619,drama
174625,
174633,"comedy , drama"
174635,drama
174687,comedy
174707,"documentary , history"
174713,thriller
174741,documentary
174771,documentary
174783,documentary
174785,documentary
174787,documentary
174789,documentary
174799,drama
174837,drama
174847,"comedy , fantasy"
174859,drama
174903,
174931,"drama , romance"
174953,"comedy , drama"
174955,drama
175029,
175035,"drama , comedy , romance"
175059,
175119,"drama , history"
175191,western
175235,drama
175271,drama
175297,comedy
175299,"comedy , family"
175335,
175349,
175369,documentary
175377,
175389,animation
175391,"animation , drama"
175403,
175427,"animation , family"
175459,
175471,drama
175483,horror
175511,"documentary , science fiction"
175545,"drama , tv movie"
175549,"comedy , drama"
175555,
175567,documentary
175605,"action , crime , thriller"
175611,"comedy , drama"
175689,drama
175695,"animation , comedy"
175709,drama
175713,"drama , mystery , thriller"
175815,comedy
175843,"science fiction , adventure , action"
175857,drama
175879,"crime , comedy"
175915,
175917,documentary
175929,
175963,"documentary , music"
175975,
175985,"documentary , music , tv movie"
175999,"tv movie , fantasy , horror"
176027,
176031,science fiction
176033,documentary
176059,drama
176061,"drama , thriller"
176071,
176087,animation
176091,
176123,"drama , comedy"
176125,"comedy , crime , drama"
176127,"comedy , romance"
176167,"romance , drama"
176203,"adventure , fantasy"
176221,
176231,"fantasy , comedy"
176233,
176253,"drama , history"
176275,drama
176279,"music , documentary"
176291,"drama , war"
176293,mystery
176309,comedy
176323,"music , documentary"
176351,"horror , thriller"
176421,drama
176425,"history , drama"
176441,
176447,documentary
176461,music
176479,
176481,
176489,drama
176491,documentary
176497,documentary
176597,"history , drama"
176613,mystery
176649,"drama , thriller"
176691,comedy
176725,comedy
176747,"fantasy , comedy"
176767,"action , western"
176777,
176785,"drama , thriller"
176787,"drama , music"
176795,
176825,"drama , science fiction"
176857,horror
176897,drama
176989,
177005,
177011,animation
177017,
177029,comedy
177041,"romance , drama"
177071,
177097,drama
177109,"drama , mystery"
177121,drama
177143,drama
177173,
177191,"action , comedy"
177251,documentary
177255,drama
177265,
177281,"thriller , tv movie"
177323,documentary
177387,history
177413,"comedy , animation"
177421,drama
177425,drama
177427,drama
177443,documentary
177459,"drama , history"
177467,romance
177481,music
177505,
177509,comedy
177523,documentary
177551,
177577,documentary
177579,"crime , drama"
177581,documentary
177583,"mystery , drama"
177589,
177591,drama
177611,"thriller , horror , drama"
177641,
177677,drama
177695,drama
177707,
177711,comedy
177715,"comedy , animation"
177739,drama
177751,"comedy , fantasy"
177783,comedy
177843,
177859,drama
177863,documentary
177921,"drama , history"
177973,
177975,
177993,"horror , thriller"
178035,documentary
178039,documentary
178053,drama
178057,drama
178065,drama
178095,"comedy , drama"
178105,
178127,documentary
178235,documentary
178257,documentary
178271,documentary
178325,"crime , thriller"
178359,"action , comedy"
178385,drama
178403,"drama , horror , fantasy"
178419,"comedy , drama , romance"
178425,"documentary , music , history"
178429,
178453,documentary
178461,documentary
178493,drama
178495,drama
178549,
178555,
178567,"drama , comedy"
178617,"adventure , comedy"
178619,"war , drama"
178621,drama
178631,"drama , family"
178641,"action , crime , history"
178701,comedy
178725,history
178733,comedy
178735,comedy
178739,"music , comedy"
178781,
178819,"animation , comedy , drama"
178821,comedy
178853,drama
178869,"action , drama"
178921,"drama , family"
178923,drama
178953,drama
178961,horror
178983,"mystery , fantasy , horror"
179043,drama
179111,"comedy , drama"
179115,"drama , mystery , thriller"
179117,
179147,
179149,
179161,"drama , romance"
179179,"romance , drama"
179189,action
179195,"action , adventure , comedy"
179251,"comedy , horror"
179257,"thriller , drama , crime"
179271,
179279,"romance , drama"
179301,"action , drama , adventure"
179307,history
179311,fantasy
179325,"action , adventure , comedy , family , fantasy , history"
179349,"history , tv movie"
179357,documentary
179361,"drama , romance"
179365,"drama , western"
179369,"comedy , drama , music"
179405,"comedy , drama"
179459,
179469,
179485,documentary
179487,
179555,"music , family , fantasy"
179719,"tv movie , romance"
179723,"family , tv movie"
179763,"documentary , comedy , drama"
179765,"drama , tv movie"
179767,"comedy , romance"
179769,"drama , fantasy"
179783,drama
179823,"history , drama , romance"
179833,"documentary , tv movie"
179843,
179845,"horror , mystery , thriller"
179869,"crime , thriller"
179907,"comedy , action"
179927,drama
179935,
179955,comedy
179969,"drama , family"
179971,
179973,"animation , family"
179987,drama
179993,science fiction
179995,"drama , comedy , animation"
180003,
180005,comedy
180011,documentary
180015,documentary
180049,"horror , comedy"
180053,"comedy , animation"
180069,"comedy , romance"
180077,documentary
180083,
180097,"drama , thriller"
180115,comedy
180143,
180163,"animation , science fiction"
180167,
180175,"action , drama"
180177,"drama , mystery"
180179,"animation , adventure"
180189,drama
180193,
180195,
180199,"action , comedy , adventure , crime , thriller"
180213,
180299,documentary
180301,documentary
180311,"animation , history"
180331,western
180397,
180399,animation
180407,drama
180413,
180473,"music , drama"
180493,"drama , thriller"
180531,drama
180539,"drama , crime , thriller"
180543,"drama , war"
180585,comedy
180597,music
180645,"comedy , music , romance"
180653,drama
180665,drama
180667,"action , war"
180683,music
180695,documentary
180713,drama
180845,romance
180847,music
180893,"music , comedy , drama"
180923,"comedy , drama"
180931,music
180947,music
180973,drama
180991,documentary
180993,"drama , thriller"
181011,documentary
181039,"music , drama"
181051,"comedy , romance"
181071,drama
181095,"drama , history"
181097,documentary
181117,
181143,music
181153,"music , comedy"
181181,"music , romance"
181183,music
181283,drama
181297,"horror , comedy"
181327,
181351,
181361,
181375,drama
181377,
181381,drama
181395,drama
181397,"drama , mystery , thriller"
181401,"comedy , crime"
181407,
181409,"science fiction , adventure"
181411,"drama , comedy"
181413,"documentary , comedy"
181417,"western , drama"
181435,documentary
181449,documentary
181463,"drama , thriller"
181477,documentary
181533,"animation , drama"
181543,"drama , fantasy"
181561,
181591,drama
181613,"music , documentary"
181621,music
181623,music
181637,
181641,
181667,documentary
181675,
181683,
181685,"war , drama"
181693,
181701,drama
181717,
181719,"drama , tv movie"
181757,documentary
181855,animation
181869,animation
181899,animation
181933,animation
182097,"animation , comedy , music"
182121,animation
182275,animation
182279,animation
182311,comedy
182317,"music , documentary"
182323,
182329,drama
182333,drama
182337,documentary
182365,"drama , music"
182367,"documentary , crime"
182391,music
182399,drama
182411,"comedy , romance"
182419,"fantasy , family , adventure , action , comedy"
182427,"romance , adventure"
182431,
182433,
182459,"animation , mystery , horror"
182461,"comedy , drama , family"
182473,comedy
182517,"romance , drama"
182519,
182521,
182525,
182529,
182533,
182535,comedy
182615,comedy
182629,"romance , drama"
182653,documentary
182655,horror
182665,documentary
182687,animation
182693,music
182701,documentary
182719,
182723,
182727,"tv movie , music"
182747,documentary
182761,
182765,drama
182787,comedy
182789,
182797,"western , drama"
182801,
182817,"comedy , drama , romance"
182833,
182843,drama
182909,"mystery , adventure , thriller , horror"
182961,
182963,"drama , romance"
182971,drama
182975,"action , crime , thriller"
182977,
182979,drama
182983,drama
182989,"comedy , drama"
182997,"drama , crime , action"
183007,"action , drama"
183009,
183013,drama
183015,drama
183027,
183067,
183069,drama
183089,comedy
183113,comedy
183167,
183185,music
183221,thriller
183247,drama
183253,
183257,comedy
183275,comedy
183283,
183307,"science fiction , thriller"
183315,"drama , comedy"
183357,
183371,
183375,"adventure , fantasy , family , animation"
183383,"comedy , drama , romance"
183427,
183443,
183473,"comedy , drama"
183513,"mystery , crime , thriller , tv movie"
183551,"crime , horror"
183555,drama
183577,animation
183587,
183627,comedy
183665,
183687,
183717,drama
183723,documentary
183735,"comedy , drama"
183813,"drama , romance"
183865,"science fiction , drama , mystery"
183869,"horror , mystery , thriller"
183871,
183907,"music , drama"
183935,"comedy , romance"
183947,
183963,"drama , tv movie"
183995,"comedy , drama , music"
184001,thriller
184003,documentary
184027,comedy
184029,"family , animation"
184055,horror
184059,"drama , crime"
184075,"comedy , tv movie"
184083,
184091,animation
184099,"thriller , mystery"
184109,"drama , thriller"
184123,documentary
184149,"animation , family"
184151,"animation , comedy , family"
184169,"drama , adventure , fantasy"
184271,
184305,"romance , comedy"
184309,"drama , crime , animation"
184329,"drama , romance"
184337,"drama , fantasy , music"
184399,"comedy , drama"
184401,"drama , thriller"
184483,
184499,documentary
184547,animation
184595,"romance , drama"
184607,"action , comedy , horror"
184611,"comedy , drama"
184627,documentary
184631,romance
184651,"comedy , mystery"
184827,"drama , tv movie"
184847,documentary
184853,thriller
184887,drama
184891,comedy
184893,drama
184913,"drama , science fiction"
184969,animation
184975,animation
185009,drama
185023,"science fiction , drama"
185085,"western , adventure"
185097,"crime , drama"
185133,comedy
185139,
185141,drama
185143,"drama , music"
185159,
185165,comedy
185191,"drama , war"
185195,documentary
185211,"action , adventure , comedy"
185243,
185255,comedy
185291,
185315,"drama , romance"
185323,"comedy , drama"
185329,drama
185331,"documentary , tv movie"
185337,music
185357,"comedy , drama"
185399,comedy
185419,comedy
185459,"action , drama"
185479,documentary
185517,"thriller , action , drama"
185565,comedy
185573,
185581,animation
185599,music
185613,animation
185653,
185657,
185659,
185663,"action , drama , thriller"
185667,
185675,
185691,
185695,documentary
185721,documentary
185745,documentary
185809,comedy
185819,"drama , war"
185827,fantasy
185835,animation
185837,
185845,"history , drama"
185857,drama
185913,
185939,"drama , adventure"
185973,"drama , tv movie"
186007,"drama , romance"
186037,"adventure , crime , thriller , horror"
186053,drama
186079,"thriller , romance"
186093,
186117,comedy
186143,horror
186241,documentary
186247,drama
186253,"animation , fantasy , comedy , music"
186261,"comedy , crime , drama"
186275,"comedy , drama"
186293,music
186313,
186325,animation
186327,"animation , comedy , music"
186337,comedy
186355,drama
186373,
186375,
186377,romance
186379,"comedy , drama"
186385,animation
186387,
186437,"animation , action"
186441,"animation , action"
186449,animation
186475,"drama , thriller , mystery , tv movie"
186477,drama
186489,
186543,drama
186585,"mystery , adventure , drama"
186597,"comedy , romance"
186613,"animation , comedy"
186619,documentary
186629,drama
186725,"comedy , romance , drama"
186753,drama
186757,drama
186779,"drama , crime , thriller"
186781,"drama , crime"
186789,
186791,"drama , music , romance"
186801,
186805,animation
186835,"drama , tv movie"
186865,comedy
186885,"drama , romance"
186887,drama
186891,"drama , comedy"
186893,"drama , mystery , thriller"
186897,drama
186929,comedy
186951,
186995,"drama , tv movie"
187009,fantasy
187011,
187013,
187059,documentary
187107,drama
187131,drama
187155,
187161,"horror , thriller"
187177,
187209,
187251,drama
187253,"animation , comedy"
187269,"animation , comedy , music"
187273,"animation , comedy"
187285,animation
187307,
187311,"drama , romance , comedy"
187327,
187329,documentary
187343,animation
187349,documentary
187361,animation
187371,animation
187373,"drama , crime , mystery"
187387,comedy
187391,animation
187399,documentary
187401,history
187413,science fiction
187429,"animation , crime , horror"
187443,"horror , music"
187451,
187455,"war , drama"
187471,"history , drama"
187475,action
187519,"science fiction , adventure , action"
187525,
187543,drama
187549,documentary
187645,tv movie
187685,comedy
187689,"music , documentary"
187691,music
187693,music
187695,music
187697,"music , documentary"
187699,
187703,"fantasy , family"
187713,"crime , action , drama"
187763,
187765,music
187767,music
187787,comedy
187799,"music , documentary"
187821,
187825,"action , comedy , family , fantasy , romance"
187839,"family , action"
187913,"action , drama"
187965,"romance , comedy , drama"
188013,drama
188029,documentary
188063,drama
188071,drama
188129,
188201,"science fiction , action , thriller"
188203,animation
188209,"action , comedy , drama , science fiction"
188223,documentary
188225,drama
188257,documentary
188323,
188333,"music , romance , comedy"
188367,animation
188387,drama
188405,"drama , documentary"
188493,comedy
188499,"animation , comedy"
188561,"action , adventure"
188567,"drama , horror"
188569,documentary
188593,documentary
188595,
188601,"war , drama"
188617,drama
188627,"drama , war"
188703,
188723,drama
188735,drama
188801,
188805,adventure
188817,"animation , comedy , family"
188891,documentary
188901,
188903,
188907,
188923,documentary
188925,documentary
189023,documentary
189025,drama
189047,"thriller , drama , mystery"
189077,"crime , drama , thriller"
189143,comedy
189159,documentary
189161,documentary
189163,documentary
189227,"animation , romance"
189335,
189345,documentary
189351,"war , drama , history"
189385,comedy
189413,"romance , drama"
189429,"romance , tv movie"
189433,drama
189505,drama
189507,"drama , horror , thriller"
189513,"music , drama"
189537,drama
189557,music
189571,
189573,"drama , tv movie"
189597,documentary
189611,documentary
189615,documentary
189617,documentary
189619,documentary
189627,drama
189703,"tv movie , romance , comedy"
189707,
189723,"horror , thriller , drama"
189725,
189789,drama
189813,"drama , comedy , fantasy , romance"
189833,"drama , horror , mystery , thriller"
189845,drama
189881,
189925,documentary
190009,"comedy , drama"
190049,documentary
190061,
190071,
190095,drama
190139,drama
190159,"crime , drama"
190163,
190173,tv movie
190181,drama
190189,documentary
190237,
190249,comedy
190285,
190289,
190313,drama
190315,"drama , comedy , adventure"
190375,
190377,drama
190381,
190383,documentary
190387,animation
190403,drama
190409,
190463,
190469,drama
190473,"drama , war"
190475,"drama , war"
190483,"animation , family"
190533,
190597,
190617,documentary
190701,
190703,
190705,"documentary , music"
190707,"history , documentary"
190713,
190715,comedy
190723,comedy
190725,
190727,
190773,documentary
190821,music
190841,"comedy , drama"
190855,
190891,drama
190897,drama
190941,"drama , thriller , crime"
190949,"comedy , drama , romance"
190967,"drama , romance"
190969,
190971,
191021,
191077,drama
191161,"comedy , drama , romance"
191173,"comedy , drama"
191207,documentary
191227,"science fiction , action"
191259,
191263,
191275,
191341,"comedy , drama"
191353,
191385,comedy
191391,
191393,documentary
191403,
191411,
191429,documentary
191433,
191443,
191467,
191637,"drama , romance"
191641,
191645,comedy
191685,documentary
191695,"war , action , drama , thriller"
191697,"drama , mystery"
191747,"drama , romance"
191751,"comedy , romance"
191757,"comedy , crime , drama"
191809,
191813,animation
191819,"documentary , crime"
191855,"action , thriller"
191869,"comedy , crime , drama"
191897,"adventure , crime , drama"
191917,comedy
191939,"drama , history"
191943,
191955,
191961,documentary
191963,documentary
191971,drama
191993,
192001,
192031,
192111,"drama , romance"
192125,"comedy , drama"
192139,documentary
192227,"comedy , drama , music , romance"
192269,"horror , comedy , science fiction"
192277,history
192353,documentary
192373,comedy
192421,
192455,"drama , science fiction , action"
192505,"adventure , family"
192675,"comedy , drama"
192679,"comedy , drama"
192853,"tv movie , drama"
192859,comedy
192873,history
192885,comedy
192939,"horror , mystery"
192971,"drama , crime"
193013,"comedy , drama"
193019,drama
193063,"animation , adventure , family"
193097,
193117,"animation , drama , comedy"
193131,"drama , romance"
193149,comedy
193163,
193191,
193211,animation
193249,"documentary , crime , mystery"
193269,drama
193273,drama
193275,drama
193281,comedy
193303,"drama , comedy"
193347,"crime , thriller"
193365,
193391,
193437,
193443,documentary
193459,"comedy , romance"
193465,"horror , mystery"
193469,"romance , drama"
193473,"drama , thriller"
193495,"drama , romance"
193509,comedy
193525,"romance , comedy"
193527,documentary
193529,
193545,documentary
193651,drama
193659,
193693,horror
193709,
193787,documentary
193789,
193791,
193815,"science fiction , tv movie"
193849,comedy
193855,drama
193870,
193876,"music , history"
